,code,type,m2,bathrooms,bedrooms,private_parking,common_parking,elevator,private_garden,common_garden,balcony,autonomous_heating,heating_type,energetic_class,year,city,zone,date,price
490,103880197,flat,130,2,3,0,0,True,False,False,True,True,M,G,1980.0,Carpi,Quartirolo - Meloni,2023-07-26,190.000
491,103698896,flat,140,1,3,1,1,True,False,True,True,False,M,,1985.0,Carpi,Ospedale,2023-07-26,177.000
492,97442090,flat,164,2,3,1,1,False,False,False,True,True,M,,1973.0,Carpi,Remesina - Pezzana,2023-07-26,159.000
493,104036531,flat,76,1,1,0,0,True,True,False,False,True,M,E,2001.0,Carpi,Morbidina - Cuneo,2023-07-26,144.000
494,104118913,flat,81,1,2,1,1,True,False,False,True,True,M,,1995.0,Carpi,Cibeno,2023-07-26,130.000
495,99910400,flat,154,2,3,1,0,True,True,False,False,True,M,E,2004.0,Carpi,Ospedale,2023-07-26,285.000
496,101901914,flat,120,1,2,1,0,True,False,False,True,False,M,G,1970.0,Carpi,Ospedale,2023-07-26,129.000
497,103918495,house,240,2,3,1,1,False,True,False,True,True,M,,1980.0,Carpi,Cibeno,2023-07-26,310.000
498,104032987,flat,97,1,2,0,0,True,False,True,True,False,M,G,1960.0,Carpi,Musicisti,2023-07-26,"92.225,00"
499,71605564,penthouse,150,2,3,1,0,True,False,True,True,False,M,C,2009.0,Carpi,Ospedale,2023-07-26,330.000
500,104665685,flat,97,1,2,1,1,True,True,False,False,True,M,,2007.0,Carpi,Remesina - Pezzana,2023-07-26,250.000
501,104050317,house,169,2,3,1,1,False,True,False,True,True,G,G,1980.0,Carpi,Quartirolo - Meloni,2023-07-26,250.000
502,104282763,flat,94,1,2,0,0,False,False,False,True,False,M,G,1960.0,Carpi,Stadio - Acquedotto,2023-07-26,"80.250,00"
503,103261062,flat,101,1,2,0,1,True,False,True,True,False,G,G,1975.0,Carpi,Musicisti,2023-07-26,138.000
504,103678812,flat,85,1,2,1,0,True,False,True,True,True,M,G,1981.0,Carpi,Stadio - Acquedotto,2023-07-26,119.000
505,104144333,townhouse,179,2,3,2,3,False,True,False,True,False,M,G,1970.0,Carpi,Remesina - Pezzana,2023-07-26,
506,102991050,townhouse,143,2,3,0,2,False,True,False,False,True,S,,2022.0,Carpi,Cortile,2023-07-26,260.000
507,103559542,flat,121,2,3,1,1,True,False,False,True,False,G,G,1967.0,Carpi,Quartirolo - Meloni,2023-07-26,"60.000,00"
508,104282387,flat,54,1,1,1,1,False,False,True,False,True,M,G,1960.0,Carpi,Stadio - Acquedotto,2023-07-26,"46.875,00"
509,84240656,flat,70,1,1,1,1,True,True,False,True,True,M,G,1996.0,Carpi,Remesina - Pezzana,2023-07-26,115.000
510,103020594,flat,86,1,2,1,1,True,False,False,True,True,M,C,2007.0,Carpi,Quartirolo - Meloni,2023-07-26,180.000
511,103168858,flat,59,1,1,0,0,False,False,False,False,False,M,G,1968.0,Carpi,Remesina - Pezzana,2023-07-26,74.000
512,82961051,flat,170,3,3,0,0,True,False,False,True,False,M,G,2009.0,Carpi,Ospedale,2023-07-26,450.000
513,104901879,flat,63,1,1,1,1,False,False,True,True,True,G,D,1981.0,Carpi,Stadio - Acquedotto,2023-07-26,115.000
514,103168860,flat,88,1,2,0,0,False,False,False,False,True,M,G,1982.0,Carpi,Remesina - Pezzana,2023-07-26,98.000
515,102989336,flat,140,2,3,1,1,True,False,False,True,True,G,F,1975.0,Carpi,Quartirolo - Meloni,2023-07-26,158.000
516,104694211,flat,90,1,2,1,1,False,False,True,True,True,M,C,1963.0,Carpi,Stadio - Acquedotto,2023-07-26,127.000
517,103168862,flat,102,1,2,0,0,False,False,False,True,True,M,G,1982.0,Carpi,Remesina - Pezzana,2023-07-26,108.000
518,99092240,flat,120,1,3,0,0,True,False,False,True,True,M,G,1975.0,Carpi,Ospedale,2023-07-26,118.000
519,103168866,flat,130,1,3,0,0,False,False,False,True,True,M,G,1968.0,Carpi,Remesina - Pezzana,2023-07-26,125.000
520,99393844,flat,92,1,1,0,0,True,True,False,False,True,M,G,2003.0,Carpi,Cortile,2023-07-26,110.000
521,96952560,townhouse,457,4,4,0,3,False,True,False,False,True,S,A,2016.0,Carpi,Gargallo,2023-07-26,820.000
522,104757353,flat,105,1,3,1,1,True,False,False,True,False,M,F,1972.0,Carpi,Stadio - Acquedotto,2023-07-26,155.000
523,95883048,house,175,2,3,1,0,False,True,False,False,True,M,G,2022.0,Carpi,Migliarina - Budrione,2023-07-26,330.000
524,103931777,flat,75,1,2,1,1,True,False,False,True,True,M,D,2008.0,Carpi,Quartirolo - Meloni,2023-07-26,160.000
525,103835847,flat,127,1,2,1,1,False,False,False,True,True,M,,1970.0,Carpi,Ospedale,2023-07-26,139.000
526,97129950,townhouse,388,2,4,2,0,False,True,False,True,True,M,G,1961.0,Carpi,Quartirolo - Meloni,2023-07-26,338.000
527,104297669,house,220,2,3,1,1,False,True,False,False,True,G,,2010.0,Carpi,Cortile,2023-07-26,125.000
528,104072975,flat,100,1,2,1,0,False,False,False,True,True,M,E,1970.0,Carpi,Quartirolo - Meloni,2023-07-26,115.000
529,95883046,house,160,2,3,1,0,False,True,False,False,True,M,G,2022.0,Carpi,Migliarina - Budrione,2023-07-26,295.000
530,96044620,flat,324,3,3,1,0,True,True,False,False,True,M,G,2022.0,Carpi,Centro Storico,2023-07-26,839.000
531,101378967,flat,132,1,2,1,1,True,False,False,True,True,M,D,2006.0,Carpi,Cibeno,2023-07-26,189.000
532,103057148,townhouse,191,3,3,0,2,False,True,False,False,True,S,,2022.0,Carpi,Cortile,2023-07-26,360.000
533,103120312,flat,132,1,2,1,1,True,False,False,False,True,M,D,2006.0,Carpi,Cibeno,2023-07-26,189.000
534,103835851,flat,114,1,2,1,1,True,False,True,True,False,M,,1972.0,Carpi,Centro Storico,2023-07-26,149.000
535,104767771,house,230,3,3,1,1,False,True,False,True,True,M,G,1989.0,Carpi,Santa Croce,2023-07-26,285.000
536,96073352,flat,153,2,3,0,0,True,True,False,False,True,M,G,2022.0,Carpi,Centro Storico,2023-07-26,307.000
537,96044622,flat,175,2,3,0,0,True,False,False,False,True,M,G,2022.0,Carpi,Centro Storico,2023-07-26,422.000
538,103797386,flat,67,1,1,1,0,True,False,True,True,False,G,G,1970.0,Carpi,Morbidina - Cuneo,2023-07-26,85.000
539,102209128,flat,40,1,1,0,0,True,False,True,False,True,G,E,1980.0,Carpi,Centro Storico,2023-07-26,89.000
540,85413790,flat,60,1,1,0,0,True,False,False,False,True,S,A,2021.0,Carpi,Ospedale,2023-07-26,189.000
541,98678062,flat,110,2,3,1,0,True,False,False,True,True,M,D,1992.0,Carpi,Quartirolo - Meloni,2023-07-26,220.000
542,102944372,flat,161,2,3,1,1,True,True,False,False,True,S,A,2024.0,Carpi,Quartirolo - Meloni,2023-07-26,400.000
543,102944410,flat,118,2,2,1,1,True,True,False,False,True,S,A,2024.0,Carpi,Quartirolo - Meloni,2023-07-26,297.000
544,103052720,flat,161,2,3,1,1,True,True,False,False,True,S,A,2024.0,Carpi,Quartirolo - Meloni,2023-07-26,400.000
545,102316710,townhouse,219,2,3,1,1,False,True,False,True,True,S,A,1998.0,Carpi,Migliarina - Budrione,2023-07-26,275.000
546,94120302,flat,82,1,3,0,1,False,False,False,False,True,M,,1930.0,Carpi,Remesina - Pezzana,2023-07-26,108.000
547,92032284,house,107,2,3,1,1,False,True,False,False,True,S,A,2023.0,Carpi,Fossoli - San Marino,2023-07-26,305.000
548,102944274,flat,123,2,2,1,1,True,True,False,False,True,S,A,2024.0,Carpi,Quartirolo - Meloni,2023-07-26,324.000
549,102944458,flat,117,2,2,1,1,True,True,False,False,True,S,A,2024.0,Carpi,Quartirolo - Meloni,2023-07-26,297.000
550,104454819,flat,122,2,2,1,1,True,False,False,False,False,M,B,2012.0,Carpi,Cibeno,2023-07-26,259.000
551,102944334,flat,124,2,2,1,1,True,True,False,False,True,S,A,2024.0,Carpi,Quartirolo - Meloni,2023-07-26,325.000
552,103434090,flat,87,1,2,1,1,True,False,True,True,False,M,G,1980.0,Carpi,Stadio - Acquedotto,2023-07-26,125.000
553,98644092,flat,179,3,3,1,1,True,False,True,True,True,M,D,2004.0,Carpi,Musicisti,2023-07-26,275.000
554,101281267,flat,69,u,1,1,1,True,False,False,False,True,M,C,2007.0,Carpi,Cibeno,2023-07-26,125.000
555,101395113,flat,124,2,3,1,0,False,False,False,True,False,M,D,1970.0,Carpi,Remesina - Pezzana,2023-07-26,152.000
556,101321245,flat,97,1,2,1,1,True,False,False,True,False,G,,1975.0,Carpi,Remesina - Pezzana,2023-07-26,130.000
557,100062700,townhouse,225,2,4,2,2,False,True,False,True,True,M,G,1968.0,Carpi,Stadio - Acquedotto,2023-07-26,315.000
558,99390136,flat,153,2,2,1,1,True,True,False,False,True,M,D,2005.0,Carpi,Musicisti,2023-07-26,285.000
559,88106849,house,500,4,4,2,2,False,True,False,False,True,M,,1985.0,Carpi,Santa Croce,2023-07-26,650.000
560,100175328,flat,70,1,1,1,1,True,False,True,True,True,M,,2003.0,Carpi,Cortile,2023-07-26,79.000
561,98720014,flat,97,1,2,1,0,True,False,True,True,False,M,E,1981.0,Carpi,Quartirolo - Meloni,2023-07-26,139.000
562,103931821,flat,82,i,2,1,1,True,False,True,True,True,M,,1995.0,Carpi,Cibeno,2023-07-26,130.000
563,102204564,house,266,3,4,1,1,False,True,False,False,True,M,G,1910.0,Carpi,Centro Storico,2023-07-26,325.000
564,99316326,flat,38,1,1,0,0,False,False,True,False,True,M,F,1990.0,Carpi,Cibeno,2023-07-26,42.000
565,103419090,flat,95,2,2,1,0,False,False,True,True,True,M,,1970.0,Carpi,Remesina - Pezzana,2023-07-26,115.000
566,103418790,flat,92,1,2,1,1,True,False,False,True,True,M,,1980.0,Carpi,Remesina - Pezzana,2023-07-26,103.000
567,103418196,flat,75,1,2,1,1,False,False,True,True,True,M,,2008.0,Carpi,Remesina - Pezzana,2023-07-26,149.000
568,102719316,flat,95,1,2,1,1,True,True,False,False,True,M,E,2004.0,Carpi,Gargallo,2023-07-26,163.000
569,101742195,flat,129,s,3,1,0,False,False,False,False,True,M,E,1957.0,Carpi,Musicisti,2023-07-26,170.000
570,102944248,flat,162,2,3,1,1,True,True,False,False,True,S,A,2024.0,Carpi,Quartirolo - Meloni,2023-07-26,416.000
571,103435108,townhouse,255,s,5,0,0,False,False,False,False,True,M,G,1979.0,Carpi,Stadio - Acquedotto,2023-07-26,280.000
572,97405338,flat,174,2,3,1,1,False,False,True,True,True,S,A,2023.0,Carpi,Quartirolo - Meloni,2023-07-26,289.000
573,102944204,flat,162,2,3,1,1,True,True,False,False,True,S,A,2024.0,Carpi,Quartirolo - Meloni,2023-07-26,416.000
574,99464924,house,251,3,3,2,1,False,True,False,False,True,S,A,1980.0,Carpi,Morbidina - Cuneo,2023-07-26,430.000
575,100569698,penthouse,152,2,3,1,1,True,False,False,False,True,M,A,2023.0,Carpi,Remesina - Pezzana,2023-07-26,349.000
576,103536608,flat,125,2,3,1,1,True,False,False,False,False,P,A,2023.0,Carpi,Quartirolo - Meloni,2023-07-26,380.000
577,64429650,house,14.435,1,2,1,0,False,False,True,False,True,G,,1985.0,Carpi,Fossoli - San Marino,2023-07-26,590.000
578,97816736,penthouse,145,2,2,1,1,False,True,False,True,True,S,A,2020.0,Carpi,Morbidina - Cuneo,2023-07-26,360.000
579,95858494,flat,108,2,2,1,0,False,False,False,True,True,M,G,2022.0,Carpi,Morbidina - Cuneo,2023-07-26,350.000
580,97406804,penthouse,172,2,3,1,1,False,False,False,False,True,S,A,2023.0,Carpi,Quartirolo - Meloni,2023-07-26,299.000
581,103419440,house,230,2,4,2,5,False,True,False,True,True,M,G,1968.0,Carpi,Remesina - Pezzana,2023-07-26,369.000
582,98290670,townhouse,270,2,2,2,2,False,True,False,True,True,M,,1964.0,Carpi,Stadio - Acquedotto,2023-07-26,380.000
583,103441946,house,610,1,7,2,0,False,True,False,False,True,M,,1907.0,Carpi,Remesina - Pezzana,2023-07-26,209.000
584,102455620,house,189,3,3,1,1,False,True,False,True,True,S,A,2023.0,Carpi,Morbidina - Cuneo,2023-07-26,445.000
585,102113954,flat,120,2,2,0,0,True,False,True,False,True,M,,2002.0,Carpi,Centro Storico,2023-07-26,199.000
586,103417846,flat,125,2,3,1,1,False,False,False,True,True,M,,2006.0,Carpi,Remesina - Pezzana,2023-07-26,162.000
587,102944456,flat,126,2,2,1,1,True,True,False,False,True,S,A,2024.0,Carpi,Quartirolo - Meloni,2023-07-26,320.000
588,87636660,house,290,2,3,1,1,False,True,False,True,True,M,,1967.0,Carpi,Remesina - Pezzana,2023-07-26,299.000
589,103052506,flat,167,2,3,1,1,True,True,False,False,True,S,A,2024.0,Carpi,Quartirolo - Meloni,2023-07-26,416.000
590,98525184,flat,130,2,2,1,0,True,False,False,True,True,M,,1980.0,Carpi,Stadio - Acquedotto,2023-07-26,148.000
591,102455622,house,199,3,3,1,1,False,True,False,True,True,S,A,2023.0,Carpi,Morbidina - Cuneo,2023-07-26,437.000
592,98254904,townhouse,90,1,3,1,1,False,True,False,False,True,M,,1962.0,Carpi,Gargallo,2023-07-26,73.000
593,104389013,house,210,2,3,1,1,False,True,False,True,True,S,A,2023.0,Carpi,Morbidina - Cuneo,2023-07-26,478.000
594,96123566,flat,120,1,2,1,1,True,True,False,False,True,P,A,2023.0,Carpi,Morbidina - Cuneo,2023-07-26,262.000
595,104415755,flat,75,1,2,0,1,False,False,True,True,True,G,G,1970.0,Carpi,Stadio - Acquedotto,2023-07-26,80.000
596,97970596,flat,85,1,2,1,0,False,False,False,True,True,M,A,2022.0,Carpi,Centro Storico,2023-07-26,225.000
597,99282546,flat,97,2,3,1,0,False,False,False,True,False,M,D,1980.0,Carpi,Remesina - Pezzana,2023-07-26,152.000
598,102933832,house,330,4,3,2,3,False,True,False,False,True,M,D,2003.0,Carpi,Santa Croce,2023-07-26,
599,98838474,flat,150,2,3,1,1,False,False,True,False,True,S,A,2022.0,Carpi,Musicisti,2023-07-26,380.000
600,98838472,flat,150,2,3,1,1,False,True,False,False,True,S,A,2022.0,Carpi,Musicisti,2023-07-26,420.000
601,91280040,house,270,2,3,2,0,False,True,False,True,True,M,G,1968.0,Carpi,Stadio - Acquedotto,2023-07-26,330.000
602,99184332,townhouse,235,2,3,1,1,False,True,False,True,True,M,,1978.0,Carpi,Stadio - Acquedotto,2023-07-26,315.000
603,102906674,flat,109,1,2,0,0,False,False,True,True,True,M,,1970.0,Carpi,Stadio - Acquedotto,2023-07-26,138.000
604,101239809,flat,131,2,2,1,1,True,False,False,False,True,S,A,2022.0,Carpi,Morbidina - Cuneo,2023-07-26,348.000
605,82961001,townhouse,230,2,4,1,0,False,False,False,True,True,M,G,1970.0,Carpi,Morbidina - Cuneo,2023-07-26,470.000
606,104354031,flat,121,2,3,1,0,True,False,True,False,False,M,G,1968.0,Carpi,Ospedale,2023-07-26,119.000
607,47382385,penthouse,75,1,1,1,1,True,False,True,True,True,M,F,2002.0,Carpi,Morbidina - Cuneo,2023-07-26,120.000
608,102271514,flat,117,2,2,1,0,True,False,True,True,False,S,A,2023.0,Carpi,Stadio - Acquedotto,2023-07-26,309.000
609,103807708,townhouse,120,2,2,0,0,False,False,False,False,True,M,F,1700.0,Carpi,Centro Storico,2023-07-26,209.000
610,104346253,flat,177,2,4,1,1,True,False,False,False,True,S,A,2023.0,Carpi,Cibeno,2023-07-26,395.000
611,95258228,penthouse,178,3,4,1,1,True,False,False,False,True,S,A,2022.0,Carpi,Morbidina - Cuneo,2023-07-26,580.000
612,102575200,flat,122,2,2,1,1,True,False,True,False,True,G,A,2023.0,Carpi,Cortile,2023-07-26,263.000
613,95281380,flat,132,2,3,1,1,True,False,False,False,True,S,A,2022.0,Carpi,Morbidina - Cuneo,2023-07-26,385.000
614,104880501,townhouse,370,3,4,2,1,False,True,False,True,True,M,,1980.0,Carpi,Quartirolo - Meloni,2023-07-26,415.000
615,95318858,flat,145,2,3,1,1,True,False,False,False,True,S,A,2022.0,Carpi,Morbidina - Cuneo,2023-07-26,460.000
616,102774796,flat,110,1,2,1,0,True,False,False,True,False,M,,1970.0,Carpi,Stadio - Acquedotto,2023-07-26,95.000
617,104345267,flat,148,2,2,1,1,True,True,False,False,True,S,A,2023.0,Carpi,Cibeno,2023-07-26,352.000
618,103863767,flat,110,1,3,1,0,False,False,True,True,True,M,,1975.0,Carpi,Quartirolo - Meloni,2023-07-26,99.000
619,100337784,penthouse,197,2,3,1,1,True,False,False,False,True,M,A,2023.0,Carpi,Remesina - Pezzana,2023-07-26,423.000
620,103693692,flat,92,1,2,1,0,False,False,True,True,True,M,,1975.0,Carpi,Stadio - Acquedotto,2023-07-26,110.000
621,82961069,flat,120,2,3,0,0,True,False,False,False,True,M,G,2023.0,Carpi,Musicisti,2023-07-26,380.000
622,96703772,penthouse,120,2,3,0,0,True,False,False,False,True,M,G,2023.0,Carpi,Musicisti,2023-07-26,440.000
623,96703770,penthouse,120,2,3,0,0,True,False,False,False,True,M,G,2023.0,Carpi,Musicisti,2023-07-26,420.000
624,101880278,house,300,3,3,0,0,False,True,False,False,True,S,A,2015.0,Carpi,Quartirolo - Meloni,2023-07-26,
625,103525488,flat,120,1,3,1,0,True,False,True,False,True,M,,1970.0,Carpi,Quartirolo - Meloni,2023-07-26,154.000
626,96162934,flat,120,2,3,1,0,True,True,False,False,True,M,G,2023.0,Carpi,Musicisti,2023-07-26,420.000
627,96703774,flat,120,2,3,0,0,True,False,False,False,True,M,G,2023.0,Carpi,Musicisti,2023-07-26,390.000
628,103163486,townhouse,340,2,6,0,0,False,True,False,False,True,M,,1600.0,Carpi,Centro Storico,2023-07-26,200.000
629,84513458,penthouse,199,2,3,1,0,True,False,True,True,True,S,,2022.0,Carpi,Stadio - Acquedotto,2023-07-26,414.000
630,101239807,penthouse,187,2,3,1,1,True,False,False,False,True,S,A,2022.0,Carpi,Morbidina - Cuneo,2023-07-26,510.000
631,104764339,flat,190,2,4,2,0,True,False,True,True,True,M,G,1970.0,Carpi,Centro Storico,2023-07-26,169.000
632,84513456,penthouse,161,2,2,1,1,True,False,True,True,True,S,,2022.0,Carpi,Stadio - Acquedotto,2023-07-26,340.000
633,84513452,penthouse,206,2,4,1,0,True,False,True,True,True,S,,2022.0,Carpi,Stadio - Acquedotto,2023-07-26,430.000
634,101715947,penthouse,175,2,3,1,1,False,True,False,True,True,S,A,2023.0,Carpi,Cibeno,2023-07-26,395.000
635,96073356,flat,115,2,2,0,0,True,False,False,False,True,M,G,2022.0,Carpi,Centro Storico,2023-07-26,276.000
636,84513454,penthouse,163,2,3,1,0,True,False,True,True,True,S,,2022.0,Carpi,Stadio - Acquedotto,2023-07-26,340.000
637,96073354,flat,131,2,2,0,0,True,False,False,False,True,M,G,2022.0,Carpi,Centro Storico,2023-07-26,316.000
638,101557965,house,445,3,8,2,2,False,True,False,True,True,M,,1968.0,Carpi,Morbidina - Cuneo,2023-07-26,350.000
639,101165099,flat,120,2,3,2,0,True,False,True,True,True,G,G,1973.0,Carpi,Remesina - Pezzana,2023-07-26,130.000
640,103184716,flat,146,2,2,1,0,True,True,False,False,True,P,,2023.0,Carpi,Stadio - Acquedotto,2023-07-26,292.000
641,103187110,flat,118,2,2,1,0,True,False,False,False,True,P,,2023.0,Carpi,Stadio - Acquedotto,2023-07-26,236.000
642,103184294,flat,186,2,2,1,0,True,True,False,False,True,P,,2023.0,Carpi,Stadio - Acquedotto,2023-07-26,372.000
643,87648674,flat,75,1,2,1,0,True,False,False,True,True,P,A,2022.0,Carpi,Centro Storico,2023-07-26,370.000
644,103305874,flat,85,1,2,1,0,False,False,False,True,True,M,,1970.0,Carpi,Stadio - Acquedotto,2023-07-26,
645,100336482,flat,145,2,3,1,1,True,False,False,True,True,M,A,2023.0,Carpi,Remesina - Pezzana,2023-07-26,305.000
646,99652834,flat,90,1,2,2,0,True,False,True,True,True,G,C,2012.0,Carpi,Quartirolo - Meloni,2023-07-26,195.000
647,99982690,flat,145,2,2,1,1,False,True,False,False,True,S,,2022.0,Carpi,Stadio - Acquedotto,2023-07-26,292.000
648,96073350,flat,47,1,1,0,0,True,False,False,False,True,M,G,2022.0,Carpi,Centro Storico,2023-07-26,112.000
649,100505876,flat,121,1,2,1,1,False,False,True,True,True,G,,1975.0,Carpi,Stadio - Acquedotto,2023-07-26,134.000
650,102234658,house,520,4,4,1,0,False,True,False,True,True,G,G,1982.0,Carpi,Remesina - Pezzana,2023-07-26,375.000
651,104752823,house,251,3,2,1,1,False,True,False,False,True,M,,1900.0,Carpi,Centro Storico,2023-07-26,350.000
652,104378691,flat,47,1,1,0,1,False,False,True,False,True,G,F,1960.0,Carpi,Ospedale,2023-07-26,79.000
653,87648666,flat,120,2,3,2,0,True,False,False,False,True,S,A,2022.0,Carpi,Centro Storico,2023-07-26,550.000
654,94012724,flat,120,2,3,1,0,True,False,False,False,True,P,A,2023.0,Carpi,Centro Storico,2023-07-26,420.000
655,94845292,flat,180,2,3,2,0,False,True,False,False,True,P,A,2023.0,Carpi,Centro Storico,2023-07-26,490.000
656,94012722,flat,120,2,3,1,0,False,True,False,False,True,P,A,2023.0,Carpi,Centro Storico,2023-07-26,420.000
657,80123353,flat,115,2,3,1,0,True,False,False,False,True,P,A,2021.0,Carpi,Ospedale,2023-07-26,380.000
658,103190418,penthouse,137,2,2,1,0,True,False,False,False,True,P,,2023.0,Carpi,Stadio - Acquedotto,2023-07-26,274.000
659,94845480,flat,180,3,4,2,0,False,False,False,True,True,P,A,2023.0,Carpi,Centro Storico,2023-07-26,580.000
660,103185314,flat,194,2,2,1,0,True,True,False,False,True,P,,2023.0,Carpi,Stadio - Acquedotto,2023-07-26,388.000
661,102889262,flat,217,2,2,1,1,False,True,False,False,True,M,,2001.0,Carpi,Gargallo,2023-07-26,235.000
662,94110024,flat,150,2,4,2,0,True,False,False,False,True,G,G,2001.0,Carpi,Centro Storico,2023-07-26,320.000
663,104351973,flat,112,1,2,1,1,True,False,False,True,False,G,,1975.0,Carpi,Remesina - Pezzana,2023-07-26,117.000
664,100998273,flat,78,1,2,1,0,True,False,False,True,True,M,D,2010.0,Carpi,Ospedale,2023-07-26,210.000
665,99922498,flat,130,2,3,0,0,True,True,False,False,True,P,,2022.0,Carpi,Stadio - Acquedotto,2023-07-26,300.000
666,99965210,penthouse,186,2,4,0,0,True,False,True,True,True,P,,2022.0,Carpi,Stadio - Acquedotto,2023-07-26,435.000
667,104726021,flat,100,2,2,1,1,True,True,False,False,True,M,C,2000.0,Carpi,Quartirolo - Meloni,2023-07-26,270.000
668,99965132,penthouse,147,2,3,0,0,True,False,True,True,True,P,,2022.0,Carpi,Stadio - Acquedotto,2023-07-26,347.500
669,104767827,penthouse,205,2,3,1,1,False,True,False,False,True,S,A,2023.0,Carpi,Cibeno,2023-07-26,459.000
670,104694215,flat,149,2,2,1,1,False,True,False,False,True,S,A,2024.0,Carpi,Cibeno,2023-07-26,345.000
671,86717638,penthouse,260,3,4,0,0,False,False,False,False,True,P,A,2021.0,Carpi,Centro Storico,2023-07-26,600.000
672,100547530,flat,119,2,2,1,1,True,False,False,False,True,S,A,2022.0,Carpi,Morbidina - Cuneo,2023-07-26,278.000
673,99922160,penthouse,150,2,2,0,0,True,False,True,True,True,P,,2022.0,Carpi,Stadio - Acquedotto,2023-07-26,345.000
674,99963936,flat,155,2,3,1,0,True,False,True,False,True,P,,2022.0,Carpi,Due Ponti,2023-07-26,307.500
675,101327825,flat,72,1,1,0,0,False,True,False,False,True,G,G,1968.0,Carpi,Centro Storico,2023-07-26,70.000
676,104619153,flat,130,1,3,1,0,False,False,False,True,True,M,,1980.0,Carpi,Quartirolo - Meloni,2023-07-26,170.000
677,104764413,flat,90,1,2,0,0,False,False,True,False,True,M,G,1970.0,Carpi,Centro Storico,2023-07-26,98.000
678,91011540,house,500,4,4,2,0,False,True,False,False,True,M,G,1985.0,Carpi,Santa Croce,2023-07-26,650.000
679,104507181,house,235,3,3,1,1,False,True,False,False,True,S,A,2023.0,Carpi,Morbidina - Cuneo,2023-07-26,463.000
680,102428680,house,200,3,3,1,1,False,True,False,True,True,S,A,2023.0,Carpi,Morbidina - Cuneo,2023-07-26,480.000
681,101281781,flat,60,1,1,0,0,False,True,False,False,True,M,G,2024.0,Carpi,Centro Storico,2023-07-26,150.000
682,102339356,flat,90,1,3,1,0,True,False,False,True,False,M,G,1970.0,Carpi,Musicisti,2023-07-26,129.000
683,79429277,flat,97,1,2,1,1,True,False,False,True,True,M,G,2007.0,Carpi,Stadio - Acquedotto,2023-07-26,157.000
684,103186152,penthouse,59,1,1,1,0,True,False,False,False,True,P,,2023.0,Carpi,Stadio - Acquedotto,2023-07-26,120.000
685,100268082,townhouse,240,2,3,1,1,False,True,False,True,True,G,,1980.0,Carpi,Stadio - Acquedotto,2023-07-26,325.000
686,67988461,flat,90,1,2,1,0,True,False,True,True,True,G,C,2012.0,Carpi,Quartirolo - Meloni,2023-07-26,172.000
687,100088298,house,200,s,4,1,0,False,True,False,False,True,M,G,2002.0,Carpi,"via Pietro Nenni, 5 CARPI",2023-07-26,330.000
688,100400346,flat,100,1,2,1,1,True,False,False,False,True,S,A,2023.0,Carpi,Quartirolo - Meloni,2023-07-26,225.000
689,94202914,townhouse,430,2,3,1,0,False,False,False,True,True,M,G,1968.0,Carpi,Stadio - Acquedotto,2023-07-26,330.000
690,102716252,flat,90,1,2,1,0,False,False,True,True,True,G,D,1970.0,Carpi,Ospedale,2023-07-26,170.000
691,103334826,flat,580,4,g,0,0,False,False,False,False,False,M,G,1970.0,Carpi,Centro Storico,2023-07-26,450.000
692,99921026,flat,149,2,2,1,1,True,False,True,True,True,P,,2022.0,Carpi,Cibeno,2023-07-26,315.000
693,104027707,flat,150,2,3,1,0,False,False,True,True,True,G,G,1971.0,Carpi,Ospedale,2023-07-26,158.000
694,104504489,house,235,3,3,1,1,False,True,False,False,True,S,A,2023.0,Carpi,Morbidina - Cuneo,2023-07-26,463.000
695,71876326,townhouse,279,1,3,2,4,False,True,False,True,True,G,F,1980.0,Carpi,Remesina - Pezzana,2023-07-26,
696,101234053,flat,100,2,2,0,1,False,False,False,False,True,G,,2000.0,Carpi,Centro Storico,2023-07-26,165.000
697,101784141,flat,50,1,1,1,0,True,False,False,True,True,M,D,2003.0,Carpi,Remesina - Pezzana,2023-07-26,100.000
698,99964682,penthouse,204,2,3,1,0,True,False,True,False,True,P,,2022.0,Carpi,Due Ponti,2023-07-26,437.500
699,99389642,flat,90,1,2,1,0,True,False,False,True,False,G,E,1970.0,Carpi,Quartirolo - Meloni,2023-07-26,135.000
700,64832826,house,513,4,8,2,5,False,True,False,True,True,G,,1980.0,Carpi,Musicisti,2023-07-26,
701,101762395,flat,106,1,2,1,0,True,True,False,False,True,M,E,2009.0,Carpi,Stadio - Acquedotto,2023-07-26,178.000
702,104980093,flat,89,1,2,1,1,False,False,False,True,True,M,,2007.0,Carpi,Stadio - Acquedotto,2023-07-26,143.000
703,99495648,house,345,3,5,2,2,True,True,False,True,True,G,,1997.0,Carpi,Remesina - Pezzana,2023-07-26,309.000
704,99558024,house,395,2,3,2,0,False,True,False,False,True,S,,2017.0,Carpi,Remesina - Pezzana,2023-07-26,248.000
705,103106882,flat,100,1,2,0,0,True,False,False,False,True,G,G,1990.0,Carpi,Remesina - Pezzana,2023-07-26,125.000
706,102709918,flat,90,1,2,1,0,True,False,False,True,True,G,G,1970.0,Carpi,Remesina - Pezzana,2023-07-26,99.000
707,96475502,house,166,2,3,2,0,False,True,False,True,True,G,F,1993.0,Carpi,Remesina - Pezzana,2023-07-26,295.000
708,94521870,house,600,4,5,2,5,True,True,False,False,True,G,G,1960.0,Carpi,Gargallo,2023-07-26,850.000
